,ID,ORIGINE,T_COMMERCE,DATE_CREATION,CIVIQUE,TYPE_VOIE,LIEN_VOIE,NOM_VOIE,ORIENTATION,ADRESSE,SUITE,CODE_POST,ETAGE,NOM_CENTRE,NOM_ETAB_2023,ID_USAGE1,USAGE1,ID_USAGE2,USAGE2,ID_USAGE3,USAGE3,SCIAN,SITEWEB,ACCES_MOBILITE_REDUITE,VACANT_A_LOUER,A_LOUER_CONTACT,A_LOUER_TELEPHONE,ARRONDISSEMENT,QUARTIER,SDC_NOM,SECTEUR_PME,ENFANT,MULTIUSAGE,MULTIOCCUPANT,COORDY,COORDX,LAT,LONG
9060,{115bc85c-db4f-4ec7-8d5b-4017970ba91e},HORS_SDC,Commerce rue,2023/07/27,1300,boulevard,,Saint-Jean-Baptiste,,1300 boulevard Saint-Jean-Baptiste ,115,H1B4E3,RC,,PIEDRÉSEAU - CLINIQUE PODIATRIQUE DE LA POINTE-DE-L'ÎLE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,162,Podiatre,621390.0,https://piedreseau.com/cliniques/clinique-podiatrique-de-pointe-de-lile/,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5055689.99,304621.75,45.64111484371335,-73.5022880391985
9068,{36bdcacd-0f59-46c1-93e5-c68053fb0125},HORS_SDC,Commerce rue,2023/06/07,1281,boulevard,,Saint-Jean-Baptiste,,1281 boulevard Saint-Jean-Baptiste ,,H1B4A2,RC,,LE DENTISTE.COM,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5055805.15,304677.42,45.642151089958936,-73.50157393626012
9078,{af4ca0ff-668e-496e-a7b3-0d1bcc01e9f2},HORS_SDC,Commerce rue,2023/06/07,12085,rue,,René-Lévesque,,12085 rue René-Lévesque ,,H1B5L7,RC,,Centre dentaire optimale,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://www.santedentaireoptimale.com/,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Oui,Oui,5055810.74,304769.19,45.642201400143634,-73.50039669389957
9150,{148a7d56-ae10-4d30-8681-3a88787efac3},HORS_SDC,Commerce rue,2023/06/07,1345,boulevard,,Saint-Jean-Baptiste,,1345 boulevard Saint-Jean-Baptiste ,,H1B4A2,RC,,Opto Réseau,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,https://www.opto-reseau.com/fr/nos-cliniques/opto-reseau-pointe-aux-trembles,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5055835.1,304577.76,45.64242056159689,-73.50285240706081
9155,{5df0e8ce-4f06-43cf-bf31-82bc129ef76c},HORS_SDC,Commerce rue,2023/06/07,1558,boulevard,,Saint-Jean-Baptiste,,1558 boulevard Saint-Jean-Baptiste ,,H1B4A4,RC,,CENTRE DENTAIRE ST-JEAN-BAPTISTE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://www.centredentairesjb.com/,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5055773.84,304332.54,45.64186920922193,-73.50599809128923
9232,{001670aa-3663-403c-ba33-d34cea4df635},HORS_SDC,Commerce rue,2023/06/07,12905,rue,,Sherbrooke,E,12905 rue Sherbrooke E,101,H1A1B9,RC,,Lunetterie New Look,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5057395.22,303991.26,45.65645839770441,-73.51037876777734
9234,{cff52fd0-2840-4356-ad92-20a98e325f0a},HORS_SDC,Commerce rue,2023/06/07,12905,rue,,Sherbrooke,E,12905 rue Sherbrooke E,103,H1A1B9,RC,,POLYCLINIQUE POINTE-AUX-TREMBLES,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5057398.53,303976.65,45.6564881645208,-73.5105662409111
9269,{ca8da258-728e-4560-9f0e-6c93aa90d831},HORS_SDC,Commerce rue,2023/06/07,13250,rue,,Sherbrooke,E,13250 rue Sherbrooke E,,H1A5C5,RC,,Centre Dentaire Daoust,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://nosdentistes.com/,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5057728.63,304169.98,45.65945866848366,-73.50808596239533
9309,{06b3870d-3af4-48e4-abac-eed6f8994378},HORS_SDC,Commerce rue,2023/06/07,13705,rue,,De Montigny,,13705 rue De Montigny ,,H1A3Y8,RC,,Dre Daniela Stroe,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://cliniquedentaireds.ca/,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5058252.7,304694.83,45.664174623326325,-73.50135112807034
9325,{b20febe8-8e1b-45d2-946c-e46e64371bb4},HORS_SDC,Commerce rue,2023/06/07,15856,rue,,Notre-Dame,E,15856 rue Notre-Dame E,,H1A1X6,RC,,Dentistrie Hanok,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5061518.86490263,305767.9690106911,45.69356340942118,-73.48757280064443
9326,{14e80dca-8aa0-4437-b1b4-b9b651b69a63},HORS_SDC,Commerce rue,2023/06/07,15844,rue,,Notre-Dame,E,15844 rue Notre-Dame E,,H1A1X6,RC,,Clinique JEM,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5061491.31,305764.69,45.69331547138521,-73.48761495764793
9354,{724b9bd2-4014-4cba-afb2-0cb7c8ef12f8},HORS_SDC,Commerce rue,2023/07/27,11880,rue,,Notre-Dame,E,11880 rue Notre-Dame E,,H1B4G2,RC,,Clinique médicale Vieux moulin,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Pointe-aux-Trembles,,Est-de-l'Île,Non,Non,Non,5055354.43,305521.47,45.638095050896894,-73.49074697251332
9395,{3975012e-7015-4834-83d9-ce27ca7c8c7e},HORS_SDC,Commerce rue,2023/06/07,7701,boulevard,,Maurice-Duplessis,,7701 boulevard Maurice-Duplessis ,,H1E0A1,RC,,CLINIQUE MÉDICAKE RIVIÈRE-DES-PRAIRIES,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Rampe d'accès,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Non,Non,5054334.59,297410.88,45.6288793662776,-73.59476809721744
9397,{fd9c79d4-3acc-4bd5-bc9d-8ea92a26202d},HORS_SDC,Commerce rue,2023/06/07,7707,boulevard,,Maurice-Duplessis,,7707 boulevard Maurice-Duplessis ,,H1E1M5,RC,,CENTRE DENTAIRE KIM NGUYEN,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Non,Non,5054323.53,297431.91,45.62878006938213,-73.59449821725148
9407,{e2eeb77a-5a3a-4ac8-9af7-2b103327acd2},HORS_SDC,Commerce rue,2023/06/07,8184,boulevard,,Maurice-Duplessis,,8184 boulevard Maurice-Duplessis ,,H1E2Y5,RC,,Mes chouettes lunettes,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,https://regardaction.com/lunetteries/mes-chouettes-lunettes/,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Non,Non,5054811.24,298044.47,45.63317481927589,-73.58664882328097
9433,{5616a220-c3a5-4806-ac0b-feca85389ccd},HORS_SDC,Commerce rue,2023/06/07,8260,boulevard,,Maurice-Duplessis,,8260 boulevard Maurice-Duplessis ,,H1E3A3,2e,,Radiologie RDP,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://radiologix.ca/,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Oui,Oui,5054937.55,298190.28,45.63431278702693,-73.5847803598231
9462,{ea2b6b65-02e8-4540-99a9-99a6a086ce28},HORS_SDC,Commerce rue,2023/06/07,8111,avenue,,André-Ampère,,8111 avenue André-Ampère ,,H1E3J9,RC,,DR TERJANIAN LENA,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Non,Non,5055140.72,297701.19,45.63613612582402,-73.59105657622011
9465,{a31c4c98-0cc6-4d84-bb1c-b3e3072e37c4},HORS_SDC,Commerce rue,2023/06/27,8133,avenue,,André-Ampère,,8133 avenue André-Ampère ,,H1E3J9,RC,,CENTRE MÉDICAL ST-ANDRÉ,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,http://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=32169,Rampe d'accès,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Oui,Oui,5055157.54,297730.26,45.636287772310574,-73.59068394532154
9466,{14c8fece-f1fe-440f-8b61-da5b39aa0da9},HORS_SDC,Commerce rue,2023/06/27,8165,avenue,,André-Ampère,,8165 avenue André-Ampère ,,H1E3J9,RC,,CENTRE DENTAIRE TESOLIN ET ASSOCIÉS,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://www.moncentredentaire.com/,Non,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Non,Non,5055176.73,297751.65,45.63646066541688,-73.59040985705028
9491,{090d2d31-d27c-41f7-ae50-d01209de8cc3},HORS_SDC,Commerce rue,2023/06/07,8996,boulevard,,Maurice-Duplessis,,8996 boulevard Maurice-Duplessis ,,H1E6P7,RC,,Dentiste,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Non,Non,5055860.51,299008.89,45.64262508461376,-73.57429152585625
9511,{7ce09097-70d3-4580-b743-b48fa726cd59},HORS_SDC,Commerce rue,2023/06/07,7272,boulevard,,Maurice-Duplessis,,7272 boulevard Maurice-Duplessis ,,H1E6Z7,2e,,Clinique dentaire,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://dentisterdp.com/,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Non,Non,5053725.3,296885.89,45.62339105513803,-73.60149127303137
9528,{7da41c7d-92fe-4d40-a9de-2d12bb87a471},HORS_SDC,Commerce rue,2023/06/07,7380,boulevard,,Maurice-Duplessis,,7380 boulevard Maurice-Duplessis ,,H1E1M4,2e,,Clinique Dentaire,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Rivière-des-Prairies–Pointe-aux-Trembles,Marc-Aurèle-Fortin,,Est-de-l'Île,Non,Non,Non,5053837.6,296986.47,45.62440269462815,-73.60020324663554
9554,{5268280a-59a9-49b8-9580-181fed863cba},HORS_SDC,Commerce rue,2023/05/24,1535,rue,,Notre-Dame,O,1535 rue Notre-Dame O,,H3C1L2,RC,,MedDen,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Non,Non,,,Ville-Marie,Vieux-Montréal,,Centre-Ville,Non,Non,Non,5038950.53,299557.01,45.490467942350094,-73.56707873118019
9704,{b40a8ea3-44ea-456b-9fdf-c705cb3ed79b},HORS_SDC,Commerce rue,2023/06/14,6332,rue,,Sherbrooke,O,6332 rue Sherbrooke O,,H4B1M7,RC,,Centre dentaire Aoud,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Non,Non,5036155.8,294998.19,45.46527056333471,-73.62534706540512
9833,{07e7b9c8-f210-4bae-845a-d8a30d2ce9e2},HORS_SDC,Commerce rue,2023/05/24,2110,boulevard,,Décarie,,2110 boulevard Décarie ,,H4A3J3,RC,,Originelle Clinique de Fertilité et de santé de la femme Inc,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,originelle.com,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Non,Non,5037075.19,296368.69,45.47356155366794,-73.60783690978825
9843,{15f6164a-f407-4068-8da4-a4ea0c221326},HORS_SDC,Commerce rue,2023/05/24,2100,avenue,,Marlowe,,2100 avenue Marlowe ,,H4A3K6,RC,,Complexe de santé Reine Élisabeth,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://www.qehc.org/,Rampe d'accès,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Non,Non,5037178.21,296454.66,45.47448960798748,-73.60673911555193
9856,{ae26e440-f968-436a-8e41-14868f259350},HORS_SDC,Commerce rue,2023/05/24,5122,rue,,Sherbrooke,O,5122 rue Sherbrooke O,,H4A1T1,2e,,MAXILLO VENDÔME,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Non,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Non,Oui,5037343.89,296476.68,45.47598073571657,-73.60646028542767
9869,{d87e8750-9886-40ec-a3a0-d3f1cb775d79},HORS_SDC,Commerce rue,2023/06/13,5515,rue,,Saint-Jacques,,5515 rue Saint-Jacques ,,H4A2E3,RC,,Clinique médicale Saint Jacques,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://www.physiatriecdn.com/fr/nous-joindre/,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Non,Non,5036577.3,296585.61,45.46908389250914,-73.60505420924981
9876,{e4175d58-1f48-4894-aa5d-98b45b6c01d4},HORS_SDC,Commerce rue,2023/05/24,5252,boulevard,,De Maisonneuve,O,5252 boulevard De Maisonneuve O,,H4A3S5,RC,,Centre médical,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://cusm.ca/clinique-d-ophtalmologie-adulte-du-cusm,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Oui,Oui,5037051.25,296620.69,45.47334912775476,-73.60461346628654
9878,{5ffee1d1-7c56-4b23-9128-16010052a348},HORS_SDC,Commerce rue,2023/05/24,5225,boulevard,,De Maisonneuve,O,5225 boulevard De Maisonneuve O,,H4A0A4,RC,,MK Clinique dentaire,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://www.mkdentalclinic.ca/,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Non,Non,5037086.3,296586.96,45.47366412798507,-73.60504545263097
9886,{b8fdbc20-4a79-43c5-80e5-9146aa0f5d9f},HORS_SDC,Commerce rue,2023/05/24,5100,boulevard,,De Maisonneuve,O,5100 boulevard De Maisonneuve O,,H4A3T2,RC,,Centre médical Brunswick,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://brunswickmedical-glen.navamedq.ca/,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Oui,Oui,5037178.76,296743.01,45.474497943901554,-73.60305110750234
9904,{87f3a436-8109-4926-9ae2-306ca77a0fc0},HORS_SDC,Commerce rue,2023/06/14,6080,rue,,Sherbrooke,O,6080 rue Sherbrooke O,,H4A1Y1,RC,,CENTRE DENTAIRE NDG / CLINIQUE DENTAIRE NDG,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,centredentairendg.ca,Rampe d'accès,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Non,Oui,5036430.49,295356.63,45.46774729100745,-73.62076862049902
9937,{1000a2f4-636b-477b-a414-7165b8ce55f2},HORS_SDC,Commerce rue,2023/06/13,7316,rue,,Sherbrooke,O,7316 rue Sherbrooke O,,H4B1R7,RC,,Medecine familiale,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Non,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Non,Non,5035143.48,293830.11,45.456143861903016,-73.64026184985947
9975,{f15059e5-8ad2-4c1a-af6c-c628aa65d56e},HORS_SDC,Commerce rue,2023/06/14,6584,rue,,Sherbrooke,O,6584 rue Sherbrooke O,,H4B1N5,RC,,PodiatreNDG,F,Services professionnels,46,Professionnels de la santé et assistance sociale,162,Podiatre,621390.0,https://podiatrendg.com/,Accès au niveau du sol,Non,,,Côte-des-Neiges–Notre-Dame-de-Grâce,Upper Lachine,,Centre-Ville,Non,Non,Non,5035932.91,294688.34,45.46326047742633,-73.6293048342548
10040,{ac5b6079-a536-4aad-9da2-8e4166581640},HORS_SDC,Commerce rue,2023/06/07,2320,rue,,Fleury,E,2320 rue Fleury E,,H2B1K9,RC,,ÉDIFICE MÉDICAL FLEURY,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://radiologix.ca/,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Non,5048208.07,293191.2,45.57369371986722,-73.64874027276801
10041,{6d20a6b0-1285-4e99-a8f2-18cb83be1227},HORS_SDC,Commerce rue,2023/06/07,2328,rue,,Fleury,E,2328 rue Fleury E,,H2B1K9,RC,,CLINIQUE DENTAIRE FLEURY,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Non,5048217.62,293195.91,45.57377973209256,-73.64868015242453
10073,{50ec57ba-af01-4eb2-9310-2a42d8d987d4},HORS_SDC,Commerce rue,2023/06/07,2377,rue,,Fleury,E,2377 rue Fleury E,,H2B1K8,RC,,CENTRE DENTAIRE SFEIR,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,centredentairesfeir.com,Rampe d'accès,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Non,5048265.89,293173.44,45.57421370443681,-73.64896919921976
10146,{1349f6a0-bf9e-4cda-b20d-0f6734edc0cd},HORS_SDC,Commerce rue,2023/06/07,2157,rue,,Fleury,E,2157 rue Fleury E,,H2B1K1,RC,,CENTRE MÉDICAL FLEURY WILSON,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,http://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=29070,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Oui,5048019.17,293029.2,45.57199122140781,-73.65081135593145
10149,{57981f1a-c7f7-4299-82ef-1592febbfac0},HORS_SDC,Commerce rue,2023/06/07,2185,rue,,Fleury,E,2185 rue Fleury E,,H2B1J9,RC,,Grimard Optique,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,,Non,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Non,5048060.51,293054.46,45.57236363757309,-73.65048871424258
10150,{294b0744-e97f-4b89-a511-05b69074f69f},HORS_SDC,Commerce rue,2023/06/07,2193,rue,,Fleury,E,2193 rue Fleury E,,H2B1J9,RC,,CENTRE DENTAIRE HOMSY,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Non,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Non,5048067.19,293059.32,45.57242382816917,-73.65042660720019
10158,{a7387920-16cb-4e90-8388-162491fd98df},HORS_SDC,Commerce rue,2023/06/07,2234,rue,,Fleury,E,2234 rue Fleury E,,H2B1K4,RC,,CLINIQUE DENTAIRE RANI KANO,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,http://cliniquedentaireramikano.com/,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Non,5048116.93,293132.1,45.57287262726079,-73.64949531844528
10189,{7aaf31cb-0b7e-4560-a543-c5ef74fbf740},HORS_SDC,Commerce rue,2023/06/07,1954,rue,,Fleury,E,1954 rue Fleury E,,H2B1J1,RC,,Clinique Dentaire Carole Vaillancourt,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,http://www.cliniquedentairecarolevaillancourt.com/,Non,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Non,5047745.73,292913.55,45.56952876244439,-73.65228643253485
10197,{8e9808bc-d173-4b6f-9c27-967e012f601b},HORS_SDC,Commerce rue,2023/06/14,1955,boulevard,,Henri-Bourassa,E,1955 boulevard Henri-Bourassa E,,H2B1R9,RC,,Centre Dentaire Henri-Bourassa,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Non,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Non,5047950.83,292447.19,45.57136619060039,-73.65826643222141
10220,{adaef6a8-3f10-4f08-a609-ea1b44f26e53},HORS_SDC,Commerce rue,2023/06/07,2130,rue,,Fleury,E,2130 rue Fleury E,,H2B1J5,2e,,CENTRE DENTAIRE ROSE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,,Non,Non,,,Ahuntsic-Cartierville,La Visitation,,Centre-Ouest,Non,Non,Non,5047963.18,293043.21,45.571487643869474,-73.65063051074927
10280,{60598c43-12da-47f2-a5fd-3e436d5cf5e8},HORS_SDC,Commerce rue,2023/06/07,5787,boulevard,,Gouin,O,5787 boulevard Gouin O,,H4J1E3,RC,,OPTION VISION,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,optionvision.ca,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Cartierville,,Centre-Ouest,Non,Non,Non,5043642.93,287605.8,45.53249968960115,-73.72014283875957
10281,{b7d5797f-2f06-4773-bb21-4d14eeb381d5},HORS_SDC,Commerce rue,2023/06/07,5777,boulevard,,Gouin,O,5777 boulevard Gouin O,,H4J1E3,2e,,GD CHIRURGIEN PLASTIQUE,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Accès au niveau du sol,Non,,,Ahuntsic-Cartierville,Cartierville,,Centre-Ouest,Non,Non,Oui,5043643.44,287613.57,45.53250447041525,-73.72004337625613
10300,{01d31e2b-f435-42d1-98b1-1617016542d0},HORS_SDC,Commerce rue,2023/06/07,7450,boulevard,des,Galeries-d'Anjou,,7450 boulevard des Galeries-d'Anjou ,,H1M1W5,RC,,Centre dentaire,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://www.dentistarium.com/,Accès au niveau du sol,Non,,,Anjou,Anjou,,Est-de-l'Île,Non,Oui,Oui,5050849.1,299696.98,45.59753661010998,-73.56541205182619
10321,{e2087514-de31-4e8d-b384-af5e5e00b489},HORS_SDC,Commerce rue,2023/06/28,7415,rue,,Beaubien,E,7415 rue Beaubien E,102,H1M3R5,RC,,CLINIQUE DENTAIRE DR. NATHALIE ARPIN,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://clinique-dentaire-dre-nathalie-arpin.business.site/,Accès au niveau du sol,Non,,,Anjou,Anjou,,Est-de-l'Île,Non,Non,Non,5050888.76,300551.07,45.59789922603353,-73.55446466228788
10337,{2965c0e9-cb41-41ca-9518-b65dc37c877d},HORS_SDC,Commerce rue,2023/06/07,7050,rue,,Jean-Talon,E,7050 rue Jean-Talon E,,H1M3M1,RC,,LE CENTRE VU LEBEL & DES ROCHES INC.,F,Services professionnels,46,Professionnels de la santé et assistance sociale,95,Optométristes,621320.0,vu.ca,Accès au niveau du sol,Non,,,Anjou,Anjou,,Est-de-l'Île,Non,Non,Non,5050800.61,299336.58,45.59709754506831,-73.57003111907406
10386,{89b6f152-65c1-4095-a013-04a7bcd8a281},HORS_SDC,Commerce rue,2023/06/13,8202,rue,de,Chatillon,,8202 rue de Chatillon ,,H1K1P2,RC,,Soins dentaires Marie-France Gagnon,F,Services professionnels,46,Professionnels de la santé et assistance sociale,98,Dentiste,621210.0,https://www.soinsdentairesgagnon.com/,Accès au niveau du sol,Non,,,Anjou,Anjou,,Est-de-l'Île,Non,Non,Non,5051591.44,300851.15,45.60422390183172,-73.55062389480644
10392,{221fe91a-53c2-4bed-b484-b528071cc630},HORS_SDC,Commerce rue,2023/06/13,8250,avenue,de,Châtillon,,8250 avenue de Châtillon ,,H1K1P2,2e,,CLINIQUE MÉDICALE ANJOU,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,,Non,Non,,,Anjou,Anjou,,Est-de-l'Île,Non,Non,Non,5051625.35,300859.89,45.60452908269749,-73.55051212592193
10404,{9bb49d02-ded2-45c6-857d-b4f1f0afe616},HORS_SDC,Commerce rue,2023/06/13,7811,boulevard,,Louis-Hippolyte-La Fontaine,,7811 boulevard Louis-Hippolyte-La Fontaine ,,H1K4E4,RC,,Clinique médicale,F,Services professionnels,46,Professionnels de la santé et assistance sociale,101,Cliniques médicales et médecin,621110.0,https://anjoucentredentaire.com/,Non,Non,,,Anjou,Anjou,,Est-de-l'Île,Non,Oui,Oui,5051518.03,299992.17,45.60355792838411,-73.56163489404544
